Client ID,Device Category,Medium,q_medium,q_devise
GA1.2.1150825005.1579698757,mobile=>,cpc=>,1,1
GA1.2.1150848925.1580018960,mobile=>,organic=>,1,1
GA1.2.1150865186.1578407600,mobile=>,organic=>,1,1
GA1.2.1150885469.1578865547,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>organic=>referral=>organic=>organic=>referral=>organic=>referral=>organic=>referral=>referral=>organic=>,12,12
GA1.2.1150930311.1578774115,mobile=>,organic=>,1,1
GA1.2.1150980137.1581101050,mobile=>,organic=>,1,1
GA1.2.1151035295.1580128549,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1151047768.1580906795,mobile=>,organic=>,1,1
GA1.2.1151065973.1579514029,mobile=>,cpc=>,1,1
GA1.2.1151126235.1575483553,tablet=>,organic=>,1,1
GA1.2.1151172014.1578751835,mobile=>,referral=>,1,1
GA1.2.1151275391.1581846310,mobile=>,referral=>,1,1
GA1.2.1151296326.1580752396,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.1151425267.1579852967,mobile=>,cpc=>,1,1
GA1.2.1151497879.1581278813,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.1151500513.1581747652,mobile=>,(none)=>,0,1
GA1.2.1151539918.1577951554,desktop=>,(none)=>,0,1
GA1.2.1151633855.1580094845,tablet=>,(none)=>,0,1
GA1.2.1151694131.1581618787,desktop=>,organic=>,1,1
GA1.2.1151704388.1581492338,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1151710049.1579588874,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>(none)=>organic=>referral=>(none)=>organic=>organic=>referral=>referral=>(none)=>,7,10
GA1.2.1151737723.1580061022,mobile=>,organic=>,1,1
GA1.2.1151752486.1579779751,mobile=>,(none)=>,0,1
GA1.2.1151779866.1578304474,mobile=>,referral=>,1,1
GA1.2.1151809569.1580405925,mobile=>,organic=>,1,1
GA1.2.1151814515.1579448835,desktop=>,referral=>,1,1
GA1.2.1151865077.1580711725,mobile=>,organic=>,1,1
GA1.2.1151895987.1581852779,mobile=>,(none)=>,0,1
GA1.2.1151912844.1579935638,mobile=>mobile=>,cpm=>cpm=>,2,2
GA1.2.1151926821.1579969390,mobile=>,organic=>,1,1
GA1.2.115192725.1581108790,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1151963018.1580858651,desktop=>,referral=>,1,1
GA1.2.1151976735.1581581996,mobile=>,referral=>,1,1
GA1.2.115198012.1577993014,mobile=>,organic=>,1,1
GA1.2.1151996511.1580658043,mobile=>,organic=>,1,1
GA1.2.1152048979.1578484391,mobile=>,organic=>,1,1
GA1.2.1152072217.1581317320,mobile=>,organic=>,1,1
GA1.2.1152182161.1556215240,mobile=>,referral=>,1,1
GA1.2.1152226238.1580316811,mobile=>,organic=>,1,1
GA1.2.1152253613.1579096880,tablet=>,(none)=>,0,1
GA1.2.1152282494.1581529057,mobile=>,organic=>,1,1
GA1.2.1152376934.1578059974,mobile=>,organic=>,1,1
GA1.2.1152379856.1580043858,mobile=>,organic=>,1,1
GA1.2.1152409197.1578771388,mobile=>mobile=>,(none)=>organic=>,1,2
GA1.2.1152413218.1579420337,mobile=>,organic=>,1,1
GA1.2.1152418868.1578631275,desktop=>,(none)=>,0,1
GA1.2.1152475038.1577431528,mobile=>,sem_cpc=>,1,1
GA1.2.1152818543.1580112313,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>(none)=>(none)=>,2,4
GA1.2.1152858953.1577987695,mobile=>,(none)=>,0,1
GA1.2.115294023.1581164983,mobile=>,cpc=>,1,1
GA1.2.1152958812.1580376649,mobile=>,(none)=>,0,1
GA1.2.1152967411.1578982332,mobile=>,referral=>,1,1
GA1.2.1153062198.1580228427,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1153130419.1581327355,desktop=>,cpc=>,1,1
GA1.2.1153232324.1579259961,mobile=>,cpc=>,1,1
GA1.2.1153287189.1579105208,mobile=>,cpm=>,1,1
GA1.2.1153301366.1578421690,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1153322523.1579212236,mobile=>,cpm=>,1,1
GA1.2.1153349984.1566157580,mobile=>,organic=>,1,1
GA1.2.1153375880.1578336299,mobile=>mobile=>mobile=>,organic=>referral=>organic=>,3,3
GA1.2.1153396651.1571403256,mobile=>,cpc=>,1,1
GA1.2.1153404633.1578649724,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1153442623.1578473562,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1153638574.1579075001,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1153739998.1579979411,mobile=>,organic=>,1,1
GA1.2.1153743521.1579759730,mobile=>,referral=>,1,1
GA1.2.1153752007.1580835575,mobile=>,(none)=>,0,1
GA1.2.1153814701.1581781268,mobile=>,organic=>,1,1
GA1.2.1153832965.1578564491,mobile=>,organic=>,1,1
GA1.2.1153872435.1580452706,mobile=>,cpc=>,1,1
GA1.2.1153953726.1578467281,mobile=>,sem_cpc=>,1,1
GA1.2.115397521.1573072759,mobile=>,referral=>,1,1
GA1.2.1153976629.1577751636,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1154028074.1580322329,desktop=>,organic=>,1,1
GA1.2.1154111104.1581945422,mobile=>,cpc=>,1,1
GA1.2.1154126847.1581574193,desktop=>,cpc=>,1,1
GA1.2.1154177221.1578482118,mobile=>,organic=>,1,1
GA1.2.1154234294.1581855003,mobile=>,referral=>,1,1
GA1.2.1154298056.1577309356,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1154307976.1580500409,mobile=>,referral=>,1,1
GA1.2.1154322932.1579501792,mobile=>,(none)=>,0,1
GA1.2.1154343402.1561357604,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1154375026.1581763154,mobile=>,organic=>,1,1
GA1.2.1154430851.1579342060,desktop=>,referral=>,1,1
GA1.2.1154438194.1580641325,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.1154464198.1578905587,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1154501993.1579605632,desktop=>,referral=>,1,1
GA1.2.1154503131.1580565603,desktop=>,(none)=>,0,1
GA1.2.1154503965.1576966296,mobile=>,sem_cpc=>,1,1
GA1.2.1154548414.1581580277,desktop=>,cpc=>,1,1
GA1.2.1154566011.1578989082,desktop=>,organic=>,1,1
GA1.2.115461104.1580711386,desktop=>,organic=>,1,1
GA1.2.1154784870.1580678010,mobile=>,(none)=>,0,1
GA1.2.1154790590.1574951204,mobile=>desktop=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.115483135.1579864372,desktop=>,organic=>,1,1
GA1.2.1154891528.1579175016,desktop=>,referral=>,1,1
GA1.2.1154895430.1577503810,mobile=>,sem_cpc=>,1,1
GA1.2.1154934992.1581507132,desktop=>,referral=>,1,1
GA1.2.11549463.1579017332,mobile=>,(none)=>,0,1
GA1.2.1154971401.1581235556,mobile=>,cpc=>,1,1
GA1.2.1155087087.1580802625,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1155089534.1580449133,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1155100886.1580970557,mobile=>,organic=>,1,1
GA1.2.1155132190.1578918635,desktop=>,organic=>,1,1
GA1.2.115514092.1578587586,mobile=>,(none)=>,0,1
GA1.2.1155213297.1579869071,mobile=>,cpm=>,1,1
GA1.2.1155244199.1579331085,mobile=>,organic=>,1,1
GA1.2.1155307497.1577767119,mobile=>,sem_cpc=>,1,1
GA1.2.1155403079.1577304021,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1155421794.1577681753,mobile=>,sem_cpc=>,1,1
GA1.2.1155438614.1580474361,mobile=>,organic=>,1,1
GA1.2.1155695186.1580499002,mobile=>,(none)=>,0,1
GA1.2.1155713605.1581739624,desktop=>desktop=>desktop=>desktop=>desktop=>,(none)=>referral=>referral=>referral=>(none)=>,3,5
GA1.2.1155741598.1580036685,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.1155761048.1581526733,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1155792722.1579274605,desktop=>,(none)=>,0,1
GA1.2.1155793498.1578995735,desktop=>,organic=>,1,1
GA1.2.1155930130.1578558875,desktop=>,cpc=>,1,1
GA1.2.1155932135.1578836812,mobile=>,organic=>,1,1
GA1.2.1155936658.1578652653,mobile=>,organic=>,1,1
GA1.2.115594877.1578558058,mobile=>,(none)=>,0,1
GA1.2.1155956399.1578249733,mobile=>mobile=>mobile=>mobile=>,(none)=>referral=>referral=>(none)=>,2,4
GA1.2.1155960595.1578498882,mobile=>,referral=>,1,1
GA1.2.1156007627.1580144766,mobile=>,(none)=>,0,1
GA1.2.1156049225.1581055004,mobile=>,cpc=>,1,1
GA1.2.1156060340.1579643973,desktop=>,referral=>,1,1
GA1.2.1156110197.1578072260,mobile=>,organic=>,1,1
GA1.2.1156163199.1580389900,desktop=>,organic=>,1,1
GA1.2.1156199192.1581434202,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.1156261474.1580595629,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1156306437.1580373539,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.1156342021.1578303397,desktop=>,referral=>,1,1
GA1.2.1156422142.1581280285,mobile=>,organic=>,1,1
GA1.2.1156431335.1580659569,desktop=>,referral=>,1,1
GA1.2.1156444784.1579943076,mobile=>,cpc=>,1,1
GA1.2.1156525229.1579896768,desktop=>,referral=>,1,1
GA1.2.1156589398.1575454900,desktop=>,organic=>,1,1
GA1.2.115660381.1579879850,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.1156622104.1579716221,desktop=>,referral=>,1,1
GA1.2.1156635103.1579409425,mobile=>,organic=>,1,1
GA1.2.1156651343.1561272255,desktop=>,organic=>,1,1
GA1.2.1156687835.1579629778,mobile=>,(none)=>,0,1
GA1.2.1156698434.1575534924,desktop=>,referral=>,1,1
GA1.2.1156749265.1580153211,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.1156788652.1581254895,mobile=>mobile=>,cpm=>cpm=>,2,2
GA1.2.1156795007.1580512400,desktop=>,referral=>,1,1
GA1.2.1156843916.1581017331,mobile=>,cpm=>,1,1
GA1.2.115689429.1581850631,desktop=>,organic=>,1,1
GA1.2.1156916513.1579898269,mobile=>,(none)=>,0,1
GA1.2.1156978436.1578902899,desktop=>,cpc=>,1,1
GA1.2.1157029108.1579184936,mobile=>,referral=>,1,1
GA1.2.1157132881.1579610642,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1157170329.1578859013,mobile=>,organic=>,1,1
GA1.2.1157224971.1579601296,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.1157252317.1581269038,mobile=>,organic=>,1,1
GA1.2.1157328629.1581494441,mobile=>,cpc=>,1,1
GA1.2.1157376945.1579447674,tablet=>tablet=>tablet=>tablet=>tablet=>,(none)=>referral=>referral=>referral=>(none)=>,3,5
GA1.2.1157433518.1580888962,mobile=>,cpc=>,1,1
GA1.2.1157473368.1578564938,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1157586248.1580996766,mobile=>mobile=>mobile=>,organic=>organic=>referral=>,3,3
GA1.2.1157608991.1579900847,mobile=>,(none)=>,0,1
GA1.2.1157664013.1578928358,mobile=>,organic=>,1,1
GA1.2.1157699883.1580955729,mobile=>mobile=>mobile=>,cpm=>cpm=>cpm=>,3,3
GA1.2.1157711069.1579933958,mobile=>,(none)=>,0,1
GA1.2.1157751680.1581453827,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>(none)=>(none)=>,2,4
GA1.2.1157793352.1578344727,desktop=>,referral=>,1,1
GA1.2.1157793359.1567940421,mobile=>mobile=>mobile=>,(none)=>(none)=>referral=>,1,3
GA1.2.115790563.1580242618,mobile=>,organic=>,1,1
GA1.2.1157907674.1580021935,mobile=>,cpc=>,1,1
GA1.2.1157963580.1577332476,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1157998357.1572596794,mobile=>,organic=>,1,1
GA1.2.1158019960.1578817384,mobile=>,organic=>,1,1
GA1.2.1158029.1578159535,mobile=>,organic=>,1,1
GA1.2.1158072023.1581508956,mobile=>,organic=>,1,1
GA1.2.1158079975.1578766540,mobile=>,organic=>,1,1
GA1.2.11582902.1578147170,desktop=>,organic=>,1,1
GA1.2.1158324555.1580040652,desktop=>,(none)=>,0,1
GA1.2.1158356995.1577910806,mobile=>,referral=>,1,1
GA1.2.1158409047.1579969074,mobile=>mobile=>mobile=>,referral=>referral=>referral=>,3,3
GA1.2.115842137.1579080257,mobile=>,(none)=>,0,1
GA1.2.115843215.1543823071,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.1158561306.1581485146,mobile=>,cpc=>,1,1
GA1.2.115862501.1578995058,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1158627199.1578510505,mobile=>,(none)=>,0,1
GA1.2.1158753566.1580800862,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>cpc=>cpc=>,4,4
GA1.2.1158782276.1579758258,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1158799267.1577243335,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1158802392.1566842740,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>referral=>referral=>,4,4
GA1.2.1158857405.1579851803,mobile=>,cpc=>,1,1
GA1.2.1158898182.1578442153,mobile=>,(none)=>,0,1
GA1.2.1159118528.1570445311,desktop=>,cpc=>,1,1
GA1.2.1159123955.1479469418,mobile=>,cpc=>,1,1
GA1.2.1159130723.1565719522,mobile=>,cpc=>,1,1
GA1.2.1159171098.1567594292,mobile=>,cpc=>,1,1
GA1.2.1159289017.1580653955,mobile=>,(none)=>,0,1
GA1.2.1159318177.1580052296,desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>,0,3
GA1.2.1159331719.1579351333,desktop=>,referral=>,1,1
GA1.2.1159384218.1578914778,mobile=>,organic=>,1,1
GA1.2.1159394810.1580713262,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.115939776.1578941691,tablet=>,organic=>,1,1
GA1.2.1159398988.1580121873,mobile=>,(none)=>,0,1
GA1.2.1159489129.1581021845,mobile=>,cpm=>,1,1
GA1.2.1159644372.1581221438,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>organic=>organic=>,6,6
GA1.2.1159690636.1578562842,mobile=>,organic=>,1,1
GA1.2.1159702511.1579016608,mobile=>,organic=>,1,1
GA1.2.1159762367.1578127340,mobile=>,cpc=>,1,1
GA1.2.1159843752.1576751264,mobile=>,sem_cpc=>,1,1
GA1.2.1159877950.1578223295,desktop=>,referral=>,1,1
GA1.2.1159881332.1581840365,mobile=>,referral=>,1,1
GA1.2.1159901941.1579897656,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1159911296.1581335916,mobile=>,(none)=>,0,1
GA1.2.1159938367.1577881642,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.11600551.1579627524,mobile=>,organic=>,1,1
GA1.2.1160098097.1578661982,mobile=>,(none)=>,0,1
GA1.2.1160100947.1579167123,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1160184960.1578595984,desktop=>,organic=>,1,1
GA1.2.1160227248.1580501169,mobile=>,organic=>,1,1
GA1.2.116024600.1538455315,mobile=>,organic=>,1,1
GA1.2.1160255512.1577136481,desktop=>,referral=>,1,1
GA1.2.1160375490.1579341630,mobile=>,(none)=>,0,1
GA1.2.1160378557.1579175321,desktop=>,referral=>,1,1
GA1.2.1160422212.1581778915,mobile=>,organic=>,1,1
GA1.2.116043174.1580802844,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,cpc=>cpc=>cpc=>cpc=>cpc=>cpc=>cpc=>cpc=>cpc=>,9,9
GA1.2.1160447495.1579856485,mobile=>,organic=>,1,1
GA1.2.1160508003.1581915408,mobile=>,cpc=>,1,1
GA1.2.1160584800.1581487438,mobile=>,cpc=>,1,1
GA1.2.1160632629.1581587390,desktop=>,cpc=>,1,1
GA1.2.1160702704.1581766814,mobile=>,cpc=>,1,1
GA1.2.1160749875.1580802465,desktop=>,referral=>,1,1
GA1.2.1160765968.1578460720,mobile=>,cpc=>,1,1
GA1.2.1160792007.1578982327,desktop=>,organic=>,1,1
GA1.2.1160833617.1580916370,mobile=>,organic=>,1,1
GA1.2.1160930632.1577229973,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,7,7
GA1.2.1161039985.1579890374,desktop=>,(none)=>,0,1
GA1.2.1161056245.1577984062,mobile=>,organic=>,1,1
GA1.2.1161150736.1577084617,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1161223613.1578054500,mobile=>,organic=>,1,1
GA1.2.1161230820.1578294652,mobile=>mobile=>mobile=>mobile=>mobile=>,(none)=>referral=>referral=>(none)=>referral=>,3,5
GA1.2.1161288502.1580396429,mobile=>,organic=>,1,1
GA1.2.1161326487.1579502209,mobile=>,cpc=>,1,1
GA1.2.1161373196.1580362062,desktop=>,cpc=>,1,1
GA1.2.1161385979.1578918442,desktop=>desktop=>desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>organic=>organic=>,2,5
GA1.2.1161391170.1573966826,mobile=>,organic=>,1,1
GA1.2.116159429.1579872329,mobile=>,cpm=>,1,1
GA1.2.1161599715.1580414558,mobile=>,referral=>,1,1
GA1.2.1161606596.1579462989,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1161727130.1580276965,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.1161771918.1581740710,mobile=>,organic=>,1,1
GA1.2.1161873002.1577985572,mobile=>,referral=>,1,1
GA1.2.1161912884.1578746739,mobile=>,organic=>,1,1
GA1.2.1161951024.1580052440,desktop=>,organic=>,1,1
GA1.2.1162043218.1578419964,mobile=>,organic=>,1,1
GA1.2.1162055530.1578728677,mobile=>,cpc=>,1,1
GA1.2.1162069032.1578906787,desktop=>,referral=>,1,1
GA1.2.1162147444.1581439056,desktop=>,referral=>,1,1
GA1.2.1162151385.1580207411,mobile=>,organic=>,1,1
GA1.2.1162205412.1579456261,desktop=>,organic=>,1,1
GA1.2.1162242165.1581175888,desktop=>,organic=>,1,1
GA1.2.1162267562.1580454882,mobile=>,organic=>,1,1
GA1.2.1162331021.1578057784,mobile=>,(none)=>,0,1
GA1.2.1162374594.1581438802,mobile=>,(none)=>,0,1
GA1.2.1162490789.1581240518,desktop=>,referral=>,1,1
GA1.2.1162507028.1580709328,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1162511130.1580807140,mobile=>,(none)=>,0,1
GA1.2.1162518560.1561281341,mobile=>,organic=>,1,1
GA1.2.1162520362.1577427324,desktop=>,referral=>,1,1
GA1.2.116265281.1581182577,mobile=>,(none)=>,0,1
GA1.2.116265847.1579022700,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1162694586.1581787952,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>referral=>organic=>organic=>referral=>,5,5
GA1.2.1162727027.1580895169,mobile=>,cpc=>,1,1
GA1.2.1162749915.1580891438,desktop=>,organic=>,1,1
GA1.2.116286819.1580377584,mobile=>,organic=>,1,1
GA1.2.1162891458.1578977197,desktop=>,cpc=>,1,1
GA1.2.1162942301.1581172730,mobile=>,cpm=>,1,1
GA1.2.1162984935.1580479899,desktop=>,organic=>,1,1
GA1.2.116300506.1580706217,desktop=>,referral=>,1,1
GA1.2.1163011062.1579249484,mobile=>,cpc=>,1,1
GA1.2.1163077420.1581539634,mobile=>,referral=>,1,1
GA1.2.1163159979.1581413884,mobile=>,referral=>,1,1
GA1.2.1163229805.1575552362,mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.1163259153.1581776989,desktop=>,referral=>,1,1
GA1.2.116326793.1580759430,mobile=>,(none)=>,0,1
GA1.2.1163269814.1576934881,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,7,7
GA1.2.1163336095.1579292943,desktop=>,organic=>,1,1
GA1.2.1163421212.1579510431,desktop=>desktop=>desktop=>desktop=>,cpc=>referral=>referral=>referral=>,4,4
GA1.2.1163443082.1578743580,desktop=>,referral=>,1,1
GA1.2.1163455371.1579244365,mobile=>,organic=>,1,1
GA1.2.1163505772.1580117252,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1163582563.1580826199,desktop=>,organic=>,1,1
GA1.2.1163632478.1546802721,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1163716523.1577914881,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.1163789309.1578058307,mobile=>mobile=>mobile=>mobile=>,referral=>(none)=>referral=>referral=>,3,4
GA1.2.1163803300.1579202899,mobile=>,(none)=>,0,1
GA1.2.1163835904.1580850146,mobile=>mobile=>mobile=>,organic=>organic=>referral=>,3,3
GA1.2.1163880563.1579453403,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.1163919346.1580051871,tablet=>,(none)=>,0,1
GA1.2.1164035291.1580729232,desktop=>,referral=>,1,1
GA1.2.1164243577.1580544691,desktop=>,cpc=>,1,1
GA1.2.11642450.1581658990,desktop=>desktop=>desktop=>desktop=>,cpc=>cpc=>cpc=>cpc=>,4,4
GA1.2.1164255399.1580379687,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.1164260638.1579593919,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.1164275200.1578676940,mobile=>,(none)=>,0,1
GA1.2.1164337994.1579637500,desktop=>desktop=>desktop=>,organic=>organic=>organic=>,3,3
GA1.2.1164390888.1580904761,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1164402144.1581147465,mobile=>,cpc=>,1,1
GA1.2.1164453211.1580222017,mobile=>,referral=>,1,1
GA1.2.1164462024.1579605219,tablet=>,(none)=>,0,1
GA1.2.1164508606.1580674432,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1164574145.1581176144,mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>,0,3
GA1.2.1164593262.1580801469,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>organic=>organic=>,6,6
GA1.2.1164715984.1510049158,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.1164773938.1579725757,desktop=>,(none)=>,0,1
GA1.2.1164776573.1581684520,desktop=>,referral=>,1,1
GA1.2.1164885827.1581069202,mobile=>,cpc=>,1,1
GA1.2.1164894532.1579463664,mobile=>,organic=>,1,1
GA1.2.1164968617.1580320020,desktop=>,organic=>,1,1
GA1.2.116507264.1580738354,mobile=>,organic=>,1,1
GA1.2.1165104987.1579351255,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1165117623.1579235444,mobile=>mobile=>,referral=>cpc=>,2,2
GA1.2.1165139608.1581803526,mobile=>,(none)=>,0,1
GA1.2.1165148309.1578393217,mobile=>,sem_cpc=>,1,1
GA1.2.1165169050.1581020830,mobile=>,referral=>,1,1
GA1.2.1165315346.1577536757,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.116537575.1579785073,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.1165412937.1581147651,mobile=>,cpm=>,1,1
GA1.2.1165430738.1580197981,mobile=>,cpc=>,1,1
GA1.2.1165590561.1580824108,mobile=>,referral=>,1,1
GA1.2.1165771096.1581003375,mobile=>,cpm=>,1,1
GA1.2.1165800721.1577193552,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.116583989.1578251477,mobile=>,organic=>,1,1
GA1.2.1165948128.1578589376,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.1165990965.1578116250,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,9,9
GA1.2.1166045309.1579636934,mobile=>,(none)=>,0,1
GA1.2.1166158858.1581104326,mobile=>,organic=>,1,1
GA1.2.1166179143.1577995105,mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>,0,3
GA1.2.1166303878.1579025128,mobile=>,(none)=>,0,1
GA1.2.11663727.1580030348,mobile=>,cpc=>,1,1
GA1.2.1166496319.1580286319,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1166505062.1578243425,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1166525760.1579333821,mobile=>,organic=>,1,1
GA1.2.1166530076.1580098164,tablet=>,(none)=>,0,1
GA1.2.1166532670.1578058960,desktop=>,(none)=>,0,1
GA1.2.1166538199.1580753597,mobile=>,organic=>,1,1
GA1.2.1166738960.1565166992,mobile=>,cpc=>,1,1
GA1.2.1166742045.1581424604,mobile=>,organic=>,1,1
GA1.2.1166783710.1580031595,mobile=>,cpm=>,1,1
GA1.2.1166833149.1578215260,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1166843573.1580648135,mobile=>,cpc=>,1,1
GA1.2.1166872364.1577992655,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.116692447.1578650190,desktop=>desktop=>desktop=>,organic=>organic=>organic=>,3,3
GA1.2.1166946864.1579249434,desktop=>,(none)=>,0,1
GA1.2.1167034531.1581009113,mobile=>,referral=>,1,1
GA1.2.1167047945.1580464813,mobile=>,organic=>,1,1
GA1.2.1167058343.1580279354,desktop=>,organic=>,1,1
GA1.2.1167063613.1579109082,desktop=>,referral=>,1,1
GA1.2.1167071334.1580450024,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.1167116936.1578488028,mobile=>,organic=>,1,1
GA1.2.1167136901.1581547557,mobile=>,referral=>,1,1
GA1.2.116719281.1580706369,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>(none)=>referral=>(none)=>(none)=>referral=>referral=>referral=>(none)=>(none)=>(none)=>referral=>,6,12
